id,gid,x,y,v_x,v_y,radius,time
2,1,-1.055315,0.000000,-1.082311,0.000000,0.750000,1.300000
0,0,-7.843315,-1.070044,1.152579,-0.149370,0.750000,1.350000
1,0,-7.843315,1.070044,1.152579,0.149370,0.750000,1.350000
2,1,-1.109353,0.000000,-1.080757,0.000000,0.750000,1.350000
0,0,-7.784949,-1.076739,1.167320,-0.133892,0.750000,1.400000
1,0,-7.784949,1.076739,1.167320,0.133892,0.750000,1.400000
2,1,-1.164487,0.000000,-1.102681,0.000000,0.750000,1.400000
0,0,-7.726484,-1.084724,1.169300,-0.159706,0.750000,1.450000
1,0,-7.726484,1.084724,1.169300,0.159706,0.750000,1.450000
2,1,-1.219479,0.000000,-1.099842,0.000000,0.750000,1.450000
0,0,-7.667366,-1.091878,1.182369,-0.143077,0.750000,1.500000
1,0,-7.667366,1.091878,1.182369,0.143077,0.750000,1.500000
2,1,-1.275472,0.000000,-1.119858,0.000000,0.750000,1.500000
0,0,-7.608095,-1.100457,1.185416,-0.171582,0.750000,1.550000
1,0,-7.608095,1.100457,1.185416,0.171582,0.750000,1.550000
2,1,-1.331495,0.000000,-1.120444,0.000000,0.750000,1.550000
0,0,-7.548251,-1.108139,1.196872,-0.153637,0.750000,1.600000
1,0,-7.548251,1.108139,1.196872,0.153637,0.750000,1.600000
2,1,-1.388415,0.000000,-1.138399,0.000000,0.750000,1.600000
0,0,-7.487892,-1.115010,1.207182,-0.137424,0.750000,1.650000
1,0,-7.487892,1.115010,1.207182,0.137424,0.750000,1.650000
2,1,-1.446142,0.000000,-1.154559,0.000000,0.750000,1.650000
0,0,-7.427820,-1.123787,1.201439,-0.175533,0.750000,1.700000
1,0,-7.427820,1.123787,1.201439,0.175533,0.750000,1.700000
2,1,-1.503096,0.000000,-1.139061,0.000000,0.750000,1.700000
0,0,-7.367256,-1.131637,1.211292,-0.157000,0.750000,1.750000
1,0,-7.367256,1.131637,1.211292,0.157000,0.750000,1.750000
2,1,-1.560853,0.000000,-1.155155,0.000000,0.750000,1.750000
0,0,-7.306248,-1.138649,1.220158,-0.140254,0.750000,1.800000
1,0,-7.306248,1.138649,1.220158,0.140254,0.750000,1.800000
2,1,-1.619335,0.000000,-1.169639,0.000000,0.750000,1.800000
0,0,-7.245644,-1.147935,1.212063,-0.185707,0.750000,1.850000
1,0,-7.245644,1.147935,1.212063,0.185707,0.750000,1.850000
2,1,-1.676862,0.000000,-1.150525,0.000000,0.750000,1.850000
0,0,-7.184602,-1.156232,1.220851,-0.165952,0.750000,1.900000
1,0,-7.184602,1.156232,1.220851,0.165952,0.750000,1.900000
2,1,-1.735135,0.000000,-1.165473,0.000000,0.750000,1.900000
0,0,-7.123164,-1.163637,1.228760,-0.148102,0.750000,1.950000
1,0,-7.123164,1.163637,1.228760,0.148102,0.750000,1.950000
2,1,-1.794081,0.000000,-1.178926,0.000000,0.750000,1.950000
0,0,-7.062004,-1.173632,1.223189,-0.199903,0.750000,2.000000
1,0,-7.062004,1.173632,1.223189,0.199903,0.750000,2.000000
2,1,-1.852364,0.000000,-1.165657,0.000000,0.750000,2.000000
0,0,-7.000461,-1.182558,1.230863,-0.178508,0.750000,2.050000
1,0,-7.000461,1.182558,1.230863,0.178508,0.750000,2.050000
2,1,-1.911319,0.000000,-1.179091,0.000000,0.750000,2.050000
0,0,-6.938573,-1.190517,1.237768,-0.159174,0.750000,2.100000
1,0,-6.938573,1.190517,1.237768,0.159174,0.750000,2.100000
2,1,-1.970878,0.000000,-1.191182,0.000000,0.750000,2.100000
0,0,-6.876374,-1.197602,1.243982,-0.141703,0.750000,2.150000
1,0,-6.876374,1.197602,1.243982,0.141703,0.750000,2.150000
2,1,-2.030981,0.000000,-1.202064,0.000000,0.750000,2.150000
0,0,-6.814909,-1.208083,1.229299,-0.209619,0.750000,2.200000
1,0,-6.814909,1.208083,1.229299,0.209619,0.750000,2.200000
2,1,-2.089547,0.000000,-1.171309,0.000000,0.750000,2.200000
0,0,-6.753091,-1.217430,1.236358,-0.186947,0.750000,2.250000
1,0,-6.753091,1.217430,1.236358,0.186947,0.750000,2.250000
2,1,-2.148755,0.000000,-1.184178,0.000000,0.750000,2.250000
0,0,-6.690955,-1.225753,1.242710,-0.166458,0.750000,2.300000
1,0,-6.690955,1.225753,1.242710,0.166458,0.750000,2.300000
2,1,-2.208543,0.000000,-1.195760,0.000000,0.750000,2.300000
0,0,-6.628534,-1.233150,1.248425,-0.147942,0.750000,2.350000
1,0,-6.628534,1.233150,1.248425,0.147942,0.750000,2.350000
2,1,-2.268853,0.000000,-1.206184,0.000000,0.750000,2.350000
0,0,-6.566620,-1.244585,1.238293,-0.228694,0.750000,2.400000
1,0,-6.566620,1.244585,1.238293,0.228694,0.750000,2.400000
2,1,-2.328103,0.000000,-1.185015,0.000000,0.750000,2.400000
0,0,-6.504397,-1.254774,1.244448,-0.203782,0.750000,2.450000
1,0,-6.504397,1.254774,1.244448,0.203782,0.750000,2.450000
2,1,-2.387929,0.000000,-1.196513,0.000000,0.750000,2.450000
0,0,-6.441898,-1.263837,1.249985,-0.181268,0.750000,2.500000
1,0,-6.441898,1.263837,1.249985,0.181268,0.750000,2.500000
2,1,-2.448272,0.000000,-1.206862,0.000000,0.750000,2.500000
0,0,-6.379150,-1.271883,1.254968,-0.160921,0.750000,2.550000
1,0,-6.379150,1.271883,1.254968,0.160921,0.750000,2.550000
2,1,-2.509081,0.000000,-1.216176,0.000000,0.750000,2.550000
0,0,-6.316177,-1.279010,1.259451,-0.142531,0.750000,2.600000
1,0,-6.316177,1.279010,1.259451,0.142531,0.750000,2.600000
2,1,-2.570309,0.000000,-1.224558,0.000000,0.750000,2.600000
0,0,-6.254042,-1.291589,1.242704,-0.251574,0.750000,2.650000
1,0,-6.254042,1.291589,1.242704,0.251574,0.750000,2.650000
2,1,-2.629836,0.000000,-1.190543,0.000000,0.750000,2.650000
0,0,-6.191621,-1.302785,1.248410,-0.223932,0.750000,2.700000
1,0,-6.191621,1.302785,1.248410,0.223932,0.750000,2.700000
2,1,-2.689910,0.000000,-1.201489,0.000000,0.750000,2.700000
0,0,-6.128944,-1.312733,1.253543,-0.198948,0.750000,2.750000
1,0,-6.128944,1.312733,1.253543,0.198948,0.750000,2.750000
2,1,-2.750477,0.000000,-1.211340,0.000000,0.750000,2.750000
0,0,-6.066036,-1.321551,1.258161,-0.176367,0.750000,2.800000
1,0,-6.066036,1.321551,1.258161,0.176367,0.750000,2.800000
2,1,-2.811488,0.000000,-1.220206,0.000000,0.750000,2.800000
