id,gid,x,y,v_x,v_y,radius,time
1,1,5.010823,5.010814,-0.820351,-0.820363,0.500000,0.800000
2,2,0.000297,6.925511,0.000377,-1.364430,0.500000,0.800000
3,3,-4.920044,4.920218,0.935627,-0.935406,0.500000,0.800000
4,4,-7.069781,0.000219,1.181230,0.000280,0.500000,0.800000
5,5,-4.905604,-4.906112,0.953963,0.953330,0.500000,0.800000
6,6,0.000000,-6.910683,0.000000,1.383260,0.500000,0.800000
7,7,4.997558,-4.996960,-0.837209,0.837955,0.500000,0.800000
0,0,6.900622,0.000356,-1.312690,0.000425,0.500000,0.850000
1,1,4.969806,4.969796,-0.820351,-0.820363,0.500000,0.850000
2,2,0.000315,6.857290,0.000377,-1.364430,0.500000,0.850000
3,3,-4.873263,4.873447,0.935627,-0.935406,0.500000,0.850000
4,4,-7.010720,0.000233,1.181230,0.000280,0.500000,0.850000
5,5,-4.857906,-4.858446,0.953963,0.953330,0.500000,0.850000
6,6,0.000000,-6.841520,0.000000,1.383260,0.500000,0.850000
7,7,4.955698,-4.955063,-0.837209,0.837955,0.500000,0.850000
0,0,6.834988,0.000377,-1.312690,0.000425,0.500000,0.900000
1,1,4.928788,4.928778,-0.820351,-0.820363,0.500000,0.900000
2,2,0.000334,6.789068,0.000377,-1.364430,0.500000,0.900000
3,3,-4.826481,4.826677,0.935627,-0.935406,0.500000,0.900000
4,4,-6.951658,0.000247,1.181230,0.000280,0.500000,0.900000
5,5,-4.810208,-4.810779,0.953963,0.953330,0.500000,0.900000
6,6,0.000000,-6.772357,0.000000,1.383260,0.500000,0.900000
7,7,4.913837,-4.913165,-0.837209,0.837955,0.500000,0.900000
0,0,6.769353,0.000398,-1.312690,0.000425,0.500000,0.950000
1,1,4.887771,4.887760,-0.820351,-0.820363,0.500000,0.950000
2,2,0.000353,6.720847,0.000377,-1.364430,0.500000,0.950000
3,3,-4.779700,4.779907,0.935627,-0.935406,0.500000,0.950000
4,4,-6.892597,0.000261,1.181230,0.000280,0.500000,0.950000
5,5,-4.762510,-4.763113,0.953963,0.953330,0.500000,0.950000
6,6,0.000000,-6.703194,0.000000,1.383260,0.500000,0.950000
7,7,4.871977,-4.871267,-0.837209,0.837955,0.500000,0.950000
0,0,6.703719,0.000419,-1.312690,0.000425,0.500000,1.000000
1,1,4.846753,4.846742,-0.820351,-0.820363,0.500000,1.000000
2,2,0.000372,6.652625,0.000377,-1.364430,0.500000,1.000000
3,3,-4.732919,4.733137,0.935627,-0.935406,0.500000,1.000000
4,4,-6.833535,0.000275,1.181230,0.000280,0.500000,1.000000
5,5,-4.714812,-4.715446,0.953963,0.953330,0.500000,1.000000
6,6,0.000000,-6.634031,0.000000,1.383260,0.500000,1.000000
7,7,4.830116,-4.829369,-0.837209,0.837955,0.500000,1.000000
0,0,6.638084,0.000441,-1.312690,0.000425,0.500000,1.050000
1,1,4.805736,4.805724,-0.820351,-0.820363,0.500000,1.050000
2,2,0.000391,6.584404,0.000377,-1.364430,0.500000,1.050000
3,3,-4.686137,4.686366,0.935627,-0.935406,0.500000,1.050000
4,4,-6.774474,0.000289,1.181230,0.000280,0.500000,1.050000
5,5,-4.667113,-4.667780,0.953963,0.953330,0.500000,1.050000
6,6,0.000000,-6.564868,0.000000,1.383260,0.500000,1.050000
7,7,4.788256,-4.787472,-0.837209,0.837955,0.500000,1.050000
0,0,6.572450,0.000462,-1.312690,0.000425,0.500000,1.100000
1,1,4.764718,4.764705,-0.820351,-0.820363,0.500000,1.100000
2,2,0.000410,6.516182,0.000377,-1.364430,0.500000,1.100000
3,3,-4.639356,4.639596,0.935627,-0.935406,0.500000,1.100000
4,4,-6.715412,0.000303,1.181230,0.000280,0.500000,1.100000
5,5,-4.619415,-4.620113,0.953963,0.953330,0.500000,1.100000
6,6,0.000000,-6.495705,0.000000,1.383260,0.500000,1.100000
7,7,4.746395,-4.745574,-0.837209,0.837955,0.500000,1.100000
0,0,6.506815,0.000483,-1.312690,0.000425,0.500000,1.150000
1,1,4.723701,4.723687,-0.820351,-0.820363,0.500000,1.150000
2,2,0.000428,6.447961,0.000377,-1.364430,0.500000,1.150000
3,3,-4.592575,4.592826,0.935627,-0.935406,0.500000,1.150000
4,4,-6.656351,0.000317,1.181230,0.000280,0.500000,1.150000
5,5,-4.571717,-4.572447,0.953963,0.953330,0.500000,1.150000
6,6,0.000000,-6.426542,0.000000,1.383260,0.500000,1.150000
7,7,4.704535,-4.703676,-0.837209,0.837955,0.500000,1.150000
0,0,6.441181,0.000504,-1.312690,0.000425,0.500000,1.200000
1,1,4.682683,4.682669,-0.820351,-0.820363,0.500000,1.200000
2,2,0.000447,6.379739,0.000377,-1.364430,0.500000,1.200000
3,3,-4.545793,4.546055,0.935627,-0.935406,0.500000,1.200000
4,4,-6.597289,0.000331,1.181230,0.000280,0.500000,1.200000
5,5,-4.524019,-4.524780,0.953963,0.953330,0.500000,1.200000
