id,gid,x,y,v_x,v_y,radius,time
3,3,-4.251167,4.135707,0.895605,-1.031015,0.500000,1.800000
4,4,-6.764462,-0.151531,0.788071,-0.065189,0.500000,1.800000
5,5,-3.804732,-3.636672,1.361009,1.141508,0.500000,1.800000
6,6,-0.180973,-5.865672,-0.330118,1.335312,0.500000,1.800000
7,7,4.159763,-4.348783,-0.505171,0.605542,0.500000,1.800000
0,0,5.752444,0.085104,-1.162311,0.090465,0.500000,1.900000
1,1,4.368686,4.391963,-0.626801,-0.697175,0.500000,1.900000
2,2,-0.012407,5.198024,-0.009462,-1.321026,0.500000,1.900000
3,3,-4.178393,4.053354,0.727743,-0.823535,0.500000,1.900000
4,4,-6.681534,-0.161539,0.829276,-0.100086,0.500000,1.900000
5,5,-3.679632,-3.527290,1.251000,1.093818,0.500000,1.900000
6,6,-0.190858,-5.744028,-0.098843,1.216435,0.500000,1.900000
7,7,4.093289,-4.310194,-0.664743,0.385886,0.500000,1.900000
0,0,5.612735,0.069856,-1.397088,-0.152481,0.500000,2.000000
1,1,4.311430,4.316432,-0.572561,-0.755309,0.500000,2.000000
2,2,-0.025952,5.056301,-0.135450,-1.417228,0.500000,2.000000
3,3,-4.090520,4.000313,0.878731,-0.530405,0.500000,2.000000
4,4,-6.601855,-0.174676,0.796797,-0.131365,0.500000,2.000000
5,5,-3.595399,-3.444175,0.842331,0.831151,0.500000,2.000000
6,6,-0.204236,-5.629579,-0.133783,1.144497,0.500000,2.000000
7,7,4.016344,-4.244231,-0.769448,0.659632,0.500000,2.000000
0,0,5.473162,0.062306,-1.395730,-0.075495,0.500000,2.100000
1,1,4.236299,4.245121,-0.751313,-0.713111,0.500000,2.100000
2,2,0.002540,4.923724,0.284913,-1.325764,0.500000,2.100000
3,3,-3.991752,3.956410,0.987681,-0.439031,0.500000,2.100000
4,4,-6.508356,-0.170201,0.934984,0.044749,0.500000,2.100000
5,5,-3.511632,-3.368174,0.837671,0.760005,0.500000,2.100000
6,6,-0.214732,-5.517304,-0.104961,1.122750,0.500000,2.100000
7,7,3.931177,-4.194326,-0.851673,0.499047,0.500000,2.100000
0,0,5.357491,0.049331,-1.156715,-0.129749,0.500000,2.200000
1,1,4.185545,4.179610,-0.507539,-0.655111,0.500000,2.200000
2,2,0.031246,4.794322,0.287070,-1.294027,0.500000,2.200000
3,3,-3.886592,3.881465,1.051598,-0.749450,0.500000,2.200000
4,4,-6.404400,-0.164630,1.039568,0.055710,0.500000,2.200000
5,5,-3.417958,-3.257929,0.936743,1.102456,0.500000,2.200000
6,6,-0.229120,-5.432810,-0.143878,0.844939,0.500000,2.200000
7,7,3.861661,-4.132724,-0.695156,0.616019,0.500000,2.200000
0,0,5.224567,0.020383,-1.329233,-0.289484,0.500000,2.300000
1,1,4.133487,4.121475,-0.520572,-0.581349,0.500000,2.300000
2,2,0.071387,4.642893,0.401407,-1.514283,0.500000,2.300000
3,3,-3.797502,3.808087,0.890900,-0.733782,0.500000,2.300000
4,4,-6.305684,-0.170801,0.987157,-0.061712,0.500000,2.300000
5,5,-3.308746,-3.178340,1.092114,0.795893,0.500000,2.300000
6,6,-0.244106,-5.350316,-0.149863,0.824942,0.500000,2.300000
7,7,3.809416,-4.060064,-0.522450,0.726608,0.500000,2.300000
0,0,5.095956,-0.009822,-1.286109,-0.302044,0.500000,2.400000
1,1,4.086658,4.053150,-0.468290,-0.683248,0.500000,2.400000
2,2,0.133452,4.476069,0.620652,-1.668244,0.500000,2.400000
3,3,-3.724553,3.714605,0.729487,-0.934820,0.500000,2.400000
4,4,-6.205342,-0.174120,1.003423,-0.033184,0.500000,2.400000
5,5,-3.230937,-3.114362,0.778097,0.639779,0.500000,2.400000
6,6,-0.251065,-5.273785,-0.069587,0.765311,0.500000,2.400000
7,7,3.764624,-3.977329,-0.447924,0.827344,0.500000,2.400000
0,0,4.966431,-0.012868,-1.295252,-0.030466,0.500000,2.500000
1,1,4.027603,3.980808,-0.590559,-0.723422,0.500000,2.500000
2,2,0.135856,4.332045,0.024036,-1.440243,0.500000,2.500000
3,3,-3.655345,3.637766,0.692087,-0.768390,0.500000,2.500000
4,4,-6.117297,-0.177257,0.880447,-0.031369,0.500000,2.500000
5,5,-3.162454,-3.058817,0.684822,0.555443,0.500000,2.500000
6,6,-0.233182,-5.196828,0.178826,0.769564,0.500000,2.500000
7,7,3.720515,-3.897924,-0.441091,0.794051,0.500000,2.500000
0,0,4.825279,-0.023004,-1.411522,-0.101358,0.500000,2.600000
1,1,3.970280,3.906612,-0.573229,-0.741954,0.500000,2.600000
2,2,0.156041,4.201970,0.201852,-1.300745,0.500000,2.600000
3,3,-3.575366,3.581613,0.799790,-0.561530,0.500000,2.600000
4,4,-6.056056,-0.199804,0.612408,-0.225472,0.500000,2.600000
5,5,-3.087514,-2.998807,0.749404,0.600105,0.500000,2.600000
6,6,-0.208113,-5.121780,0.250688,0.750478,0.500000,2.600000
7,7,3.652940,-3.826443,-0.675751,0.714812,0.500000,2.600000
0,0,4.704522,-0.024626,-1.207573,-0.016215,0.500000,2.700000
1,1,3.911204,3.839281,-0.590753,-0.673313,0.500000,2.700000
2,2,0.142326,4.065408,-0.137149,-1.365627,0.500000,2.700000
3,3,-3.505850,3.527609,0.695160,-0.540039,0.500000,2.700000
4,4,-5.989934,-0.212495,0.661220,-0.126916,0.500000,2.700000
5,5,-3.039021,-2.913645,0.484927,0.851619,0.500000,2.700000
6,6,-0.211770,-5.013555,-0.036571,1.082253,0.500000,2.700000
7,7,3.601945,-3.754980,-0.509949,0.714627,0.500000,2.700000
0,0,4.595676,-0.007720,-1.088457,0.169053,0.500000,2.800000
1,1,3.855298,3.770620,-0.559063,-0.686612,0.500000,2.800000
2,2,0.134315,3.960700,-0.080113,-1.047079,0.500000,2.800000
3,3,-3.432255,3.462438,0.735943,-0.651706,0.500000,2.800000
4,4,-5.928756,-0.195418,0.611778,0.170777,0.500000,2.800000
5,5,-2.948864,-2.815860,0.901577,0.977852,0.500000,2.800000
6,6,-0.209372,-4.897040,0.023983,1.165147,0.500000,2.800000
7,7,3.536191,-3.685544,-0.657535,0.694358,0.500000,2.800000
0,0,4.457777,-0.019789,-1.378990,-0.120689,0.500000,2.900000
1,1,3.787336,3.717220,-0.679616,-0.534002,0.500000,2.900000
2,2,0.151253,3.835480,0.169378,-1.252197,0.500000,2.900000
3,3,-3.362539,3.389936,0.697164,-0.725020,0.500000,2.900000
4,4,-5.834186,-0.197748,0.945705,-0.023303,0.500000,2.900000
5,5,-2.865942,-2.726152,0.829213,0.897076,0.500000,2.900000
6,6,-0.189840,-4.754091,0.195327,1.429498,0.500000,2.900000
7,7,3.466319,-3.599375,-0.698721,0.861690,0.500000,2.900000
0,0,4.320713,-0.000667,-1.370643,0.191219,0.500000,3.000000
1,1,3.686251,3.666517,-1.010857,-0.507029,0.500000,3.000000
2,2,0.128023,3.708781,-0.232303,-1.266987,0.500000,3.000000
3,3,-3.268179,3.314182,0.943599,-0.757545,0.500000,3.000000
4,4,-5.722678,-0.232324,1.115073,-0.345760,0.500000,3.000000
5,5,-2.799510,-2.621073,0.664322,1.050794,0.500000,3.000000
6,6,-0.170959,-4.617649,0.188806,1.364421,0.500000,3.000000
7,7,3.385883,-3.524587,-0.804357,0.747889,0.500000,3.000000
0,0,4.192735,0.016798,-1.279779,0.174652,0.500000,3.100000
1,1,3.586161,3.606506,-1.000895,-0.600108,0.500000,3.100000
2,2,0.111003,3.571271,-0.170192,-1.375103,0.500000,3.100000
3,3,-3.194800,3.236054,0.733793,-0.781284,0.500000,3.100000
4,4,-5.605095,-0.257670,1.175831,-0.253461,0.500000,3.100000
5,5,-2.723894,-2.526646,0.756160,0.944267,0.500000,3.100000
6,6,-0.172567,-4.497838,-0.016079,1.198101,0.500000,3.100000
7,7,3.348471,-3.423803,-0.374125,1.007836,0.500000,3.100000
0,0,4.073810,0.014536,-1.189245,-0.022622,0.500000,3.200000
1,1,3.494936,3.530312,-0.912255,-0.761945,0.500000,3.200000
2,2,0.100126,3.424738,-0.108773,-1.465329,0.500000,3.200000
3,3,-3.103614,3.155229,0.911861,-0.808242,0.500000,3.200000
4,4,-5.495193,-0.267784,1.099026,-0.101137,0.500000,3.200000
5,5,-2.654383,-2.423867,0.695113,1.027789,0.500000,3.200000
6,6,-0.171758,-4.368800,0.008091,1.290389,0.500000,3.200000
7,7,3.308593,-3.340064,-0.398776,0.837391,0.500000,3.200000
0,0,3.956380,0.021259,-1.174300,0.067235,0.500000,3.300000
1,1,3.402441,3.465344,-0.924946,-0.649676,0.500000,3.300000
2,2,0.094362,3.332835,-0.057642,-0.919033,0.500000,3.300000
3,3,-3.019235,3.077668,0.843788,-0.775615,0.500000,3.300000
4,4,-5.394121,-0.269276,1.010720,-0.014923,0.500000,3.300000
5,5,-2.560307,-2.330453,0.940760,0.934140,0.500000,3.300000
6,6,-0.176621,-4.262601,-0.048636,1.061983,0.500000,3.300000
7,7,3.267375,-3.256665,-0.412183,0.833991,0.500000,3.300000
0,0,3.821288,0.023480,-1.350928,0.022207,0.500000,3.400000
1,1,3.324043,3.400565,-0.783986,-0.647789,0.500000,3.400000
2,2,0.083883,3.203667,-0.104792,-1.291681,0.500000,3.400000
3,3,-2.963865,3.000467,0.553698,-0.772005,0.500000,3.400000
4,4,-5.275028,-0.278695,1.190928,-0.094190,0.500000,3.400000
5,5,-2.482446,-2.257133,0.778605,0.733199,0.500000,3.400000
6,6,-0.158810,-4.158709,0.178116,1.038925,0.500000,3.400000
7,7,3.233080,-3.172617,-0.342950,0.840475,0.500000,3.400000
0,0,3.660197,0.015575,-1.610902,-0.079051,0.500000,3.500000
1,1,3.247467,3.319963,-0.765755,-0.806025,0.500000,3.500000
2,2,0.102393,3.089879,0.185100,-1.137872,0.500000,3.500000
3,3,-2.907266,2.942415,0.565993,-0.580526,0.500000,3.500000
4,4,-5.148538,-0.294934,1.264895,-0.162388,0.500000,3.500000
5,5,-2.397946,-2.173724,0.845006,0.834093,0.500000,3.500000
6,6,-0.140872,-4.038841,0.179377,1.198680,0.500000,3.500000
7,7,3.175743,-3.074157,-0.573368,0.984598,0.500000,3.500000
0,0,3.508451,0.001238,-1.517469,-0.143373,0.500000,3.600000
1,1,3.167236,3.246361,-0.802313,-0.736013,0.500000,3.600000
2,2,0.119124,2.929633,0.167313,-1.602462,0.500000,3.600000
3,3,-2.843662,2.862142,0.636040,-0.802726,0.500000,3.600000
4,4,-5.015812,-0.301734,1.327268,-0.068003,0.500000,3.600000
5,5,-2.312172,-2.073493,0.857733,1.002312,0.500000,3.600000
6,6,-0.148564,-3.895406,-0.076921,1.434352,0.500000,3.600000
7,7,3.100170,-2.980992,-0.755732,0.931652,0.500000,3.600000
0,0,3.340987,-0.009451,-1.674639,-0.106883,0.500000,3.700000
1,1,3.081341,3.182895,-0.858945,-0.634668,0.500000,3.700000
2,2,0.125610,2.787307,0.064862,-1.423264,0.500000,3.700000
3,3,-2.766588,2.752544,0.770741,-1.095981,0.500000,3.700000
4,4,-4.897450,-0.289968,1.183616,0.117667,0.500000,3.700000
5,5,-2.208905,-1.975503,1.032670,0.979899,0.500000,3.700000
6,6,-0.144569,-3.755066,0.039953,1.403399,0.500000,3.700000
7,7,3.014259,-2.896945,-0.859115,0.840477,0.500000,3.700000
0,0,3.205218,-0.038557,-1.357684,-0.291060,0.500000,3.800000
1,1,2.997098,3.114510,-0.842434,-0.683842,0.500000,3.800000
2,2,0.133086,2.679744,0.074754,-1.075632,0.500000,3.800000
3,3,-2.687062,2.657868,0.795252,-0.946759,0.500000,3.800000
4,4,-4.777244,-0.289792,1.202056,0.001750,0.500000,3.800000
5,5,-2.105051,-1.898555,1.038545,0.769477,0.500000,3.800000
6,6,-0.130201,-3.621245,0.143682,1.338210,0.500000,3.800000
7,7,2.931239,-2.830589,-0.830197,0.663559,0.500000,3.800000
0,0,3.067123,-0.069267,-1.380950,-0.307106,0.500000,3.900000
1,1,2.906682,3.043015,-0.904163,-0.714956,0.500000,3.900000
2,2,0.147387,2.562035,0.143018,-1.177087,0.500000,3.900000
3,3,-2.620288,2.562161,0.667743,-0.957073,0.500000,3.900000
4,4,-4.662037,-0.303626,1.152069,-0.138339,0.500000,3.900000
5,5,-2.009935,-1.799503,0.951160,0.990524,0.500000,3.900000
6,6,-0.114392,-3.479423,0.158085,1.418218,0.500000,3.900000
7,7,2.872931,-2.753349,-0.583082,0.772397,0.500000,3.900000
0,0,2.949214,-0.093293,-1.179088,-0.240258,0.500000,4.000000
1,1,2.784660,3.021159,-1.220211,-0.218556,0.500000,4.000000
2,2,0.146126,2.449333,-0.012616,-1.127020,0.500000,4.000000
3,3,-2.569661,2.485011,0.506273,-0.771500,0.500000,4.000000
4,4,-4.533009,-0.300641,1.290285,0.029852,0.500000,4.000000
5,5,-1.946387,-1.680554,0.635479,1.189483,0.500000,4.000000
6,6,-0.115136,-3.366005,-0.007443,1.134175,0.500000,4.000000
7,7,2.808307,-2.683467,-0.646237,0.698820,0.500000,4.000000
0,0,2.818685,-0.115811,-1.305292,-0.225175,0.500000,4.100000
1,1,2.661412,2.997682,-1.232480,-0.234769,0.500000,4.100000
2,2,0.135521,2.311049,-0.106051,-1.382843,0.500000,4.100000
3,3,-2.499186,2.426796,0.704751,-0.582150,0.500000,4.100000
4,4,-4.438062,-0.313826,0.949474,-0.131845,0.500000,4.100000
5,5,-1.841185,-1.577904,1.052024,1.026501,0.500000,4.100000
6,6,-0.108397,-3.251422,0.067396,1.145836,0.500000,4.100000
7,7,2.758416,-2.622297,-0.498905,0.611696,0.500000,4.100000
0,0,2.691348,-0.157097,-1.273377,-0.412868,0.500000,4.200000
1,1,2.533615,2.991294,-1.277971,-0.063884,0.500000,4.200000
2,2,0.141156,2.166446,0.056350,-1.446026,0.500000,4.200000
3,3,-2.433598,2.354646,0.655875,-0.721501,0.500000,4.200000
4,4,-4.369071,-0.323783,0.689906,-0.099572,0.500000,4.200000
5,5,-1.745721,-1.464928,0.954635,1.129761,0.500000,4.200000
6,6,-0.097107,-3.113829,0.112901,1.375927,0.500000,4.200000
7,7,2.725023,-2.561244,-0.333930,0.610534,0.500000,4.200000
0,0,2.552636,-0.183880,-1.387114,-0.267830,0.500000,4.300000
1,1,2.396414,2.961208,-1.372009,-0.300857,0.500000,4.300000
2,2,0.145118,2.044289,0.039621,-1.221571,0.500000,4.300000
3,3,-2.381792,2.266260,0.518061,-0.883858,0.500000,4.300000
4,4,-4.307942,-0.310969,0.611293,0.128140,0.500000,4.300000
5,5,-1.668648,-1.378693,0.770727,0.862352,0.500000,4.300000
6,6,-0.082068,-2.973036,0.150387,1.407936,0.500000,4.300000
7,7,2.685858,-2.485459,-0.391654,0.757851,0.500000,4.300000
0,0,2.408887,-0.184217,-1.437494,-0.003364,0.500000,4.400000
1,1,2.276788,2.956566,-1.196261,-0.046419,0.500000,4.400000
2,2,0.170699,1.954741,0.255814,-0.895475,0.500000,4.400000
3,3,-2.352905,2.173643,0.288876,-0.926174,0.500000,4.400000
4,4,-4.229683,-0.312667,0.782583,-0.016980,0.500000,4.400000
5,5,-1.606231,-1.294099,0.624178,0.845944,0.500000,4.400000
6,6,-0.082365,-2.839812,-0.002968,1.332231,0.500000,4.400000
7,7,2.680681,-2.401134,-0.051774,0.843253,0.500000,4.400000
0,0,2.290006,-0.209566,-1.188808,-0.253491,0.500000,4.500000
1,1,2.140527,2.966299,-1.362611,0.097328,0.500000,4.500000
2,2,0.227902,1.897129,0.572028,-0.576120,0.500000,4.500000
3,3,-2.289716,2.119631,0.631888,-0.540114,0.500000,4.500000
4,4,-4.130730,-0.310073,0.989534,0.025938,0.500000,4.500000
5,5,-1.530080,-1.219922,0.761511,0.741770,0.500000,4.500000
6,6,-0.097041,-2.733417,-0.146765,1.063951,0.500000,4.500000
7,7,2.685296,-2.325468,0.046153,0.756652,0.500000,4.500000
0,0,2.226425,-0.273138,-0.635808,-0.635724,0.500000,4.600000
1,1,1.980245,2.973887,-1.602818,0.075877,0.500000,4.600000
2,2,0.295089,1.823121,0.671867,-0.740080,0.500000,4.600000
3,3,-2.220695,2.053540,0.690210,-0.660908,0.500000,4.600000
4,4,-4.025631,-0.300381,1.050988,0.096924,0.500000,4.600000
5,5,-1.464373,-1.130220,0.657065,0.897018,0.500000,4.600000
6,6,-0.070412,-2.701653,0.266294,0.317643,0.500000,4.600000
7,7,2.689388,-2.248615,0.040918,0.768535,0.500000,4.600000
0,0,2.154050,-0.322808,-0.723751,-0.496701,0.500000,4.700000
1,1,1.847812,2.945877,-1.324330,-0.280097,0.500000,4.700000
2,2,0.332927,1.718811,0.378381,-1.043099,0.500000,4.700000
3,3,-2.213105,2.029109,0.075895,-0.244311,0.500000,4.700000
4,4,-3.908594,-0.301819,1.170370,-0.014382,0.500000,4.700000
5,5,-1.382861,-1.038628,0.815122,0.915923,0.500000,4.700000
6,6,-0.133732,-2.671604,-0.633205,0.300487,0.500000,4.700000
7,7,2.709196,-2.109584,0.198088,1.390310,0.500000,4.700000
0,0,2.074153,-0.398478,-0.798968,-0.756696,0.500000,4.800000
1,1,1.730836,2.928239,-1.169760,-0.176383,0.500000,4.800000
2,2,0.369844,1.639942,0.369174,-0.788695,0.500000,4.800000
3,3,-2.186829,2.011392,0.262763,-0.177170,0.500000,4.800000
4,4,-3.814176,-0.307766,0.944178,-0.059473,0.500000,4.800000
5,5,-1.322918,-0.957714,0.599424,0.809131,0.500000,4.800000
6,6,-0.208194,-2.641471,-0.744611,0.301338,0.500000,4.800000
7,7,2.746514,-1.966238,0.373180,1.433455,0.500000,4.800000
0,0,1.978557,-0.458156,-0.955965,-0.596780,0.500000,4.900000
1,1,1.626055,2.949881,-1.047811,0.216427,0.500000,4.900000
